phase,account_node,account_id,is_fraud_account,degree,weighted_degree,connected_device_count,connected_ip_count,connected_merchant_count,shared_device_count,shared_ip_count,proj_degree,proj_weighted_degree,community_id_louvain,community_id_lpa
T3,account:1a3effc6-4e29-489f-8571-08001d855006,1a3effc6-4e29-489f-8571-08001d855006,False,5,21.0,2,1,2,2,1,50,50,52,0
T3,account:8add02df-0baf-48e4-8cd8-84c1d331910e,8add02df-0baf-48e4-8cd8-84c1d331910e,False,4,12.0,1,1,2,1,1,52,52,12,0
T3,account:567c8141-292f-4301-8d6f-3c2b4ea5b8d3,567c8141-292f-4301-8d6f-3c2b4ea5b8d3,False,9,15.0,3,3,3,3,3,74,77,70,0
T3,account:b3c7a5d2-e8f0-46d6-b473-a232b7187991,b3c7a5d2-e8f0-46d6-b473-a232b7187991,False,8,9.0,3,2,3,3,2,65,65,21,0
T3,account:162c9389-979f-457d-a8b8-627b9e30d864,162c9389-979f-457d-a8b8-627b9e30d864,False,9,12.0,2,3,4,2,2,102,108,71,0
T3,account:93ffd932-a37e-4dad-8756-f0ee18eaec32,93ffd932-a37e-4dad-8756-f0ee18eaec32,False,4,12.0,1,1,2,1,1,38,38,63,0
T3,account:2e1da793-8815-4966-b8e9-403e4f578252,2e1da793-8815-4966-b8e9-403e4f578252,False,4,9.0,1,1,2,1,1,40,42,58,0
T3,account:a7640470-62d5-4b27-aea8-bab30d9dbaa0,a7640470-62d5-4b27-aea8-bab30d9dbaa0,False,6,6.0,2,2,2,2,2,59,59,52,0
T3,account:32813d85-f205-476c-8944-dd0eee781bd2,32813d85-f205-476c-8944-dd0eee781bd2,False,5,12.0,2,1,2,2,1,58,58,71,0
T3,account:6325f3ce-2133-4171-b357-47fa1efb7285,6325f3ce-2133-4171-b357-47fa1efb7285,False,7,18.0,2,2,3,2,2,79,82,12,0
T3,account:e2cc00de-5d68-4508-811e-857c6b4c1a4d,e2cc00de-5d68-4508-811e-857c6b4c1a4d,False,6,12.0,2,1,3,2,1,73,73,37,0
T3,account:a00d5518-6447-4440-83f2-82ed80088154,a00d5518-6447-4440-83f2-82ed80088154,False,5,6.0,1,2,2,1,2,61,61,1,0
T3,account:49890fa1-b087-47b1-bca0-f2803c704d1c,49890fa1-b087-47b1-bca0-f2803c704d1c,False,6,21.0,3,2,1,3,2,43,43,12,0
T3,account:2b5cf0d0-3355-47cf-9062-e885c833374a,2b5cf0d0-3355-47cf-9062-e885c833374a,False,6,9.0,2,2,2,2,2,56,56,54,0
T3,account:1855af19-2495-41b3-9e0d-5dd12ac33b1c,1855af19-2495-41b3-9e0d-5dd12ac33b1c,False,5,12.0,1,1,3,1,1,82,83,37,0
T3,account:cd226ff3-de75-418a-9942-622e7ba3ae6c,cd226ff3-de75-418a-9942-622e7ba3ae6c,False,5,9.0,2,1,2,2,1,58,59,12,0
T3,account:d550a215-8dfd-494d-b2de-993f16d9de56,d550a215-8dfd-494d-b2de-993f16d9de56,False,3,3.0,1,1,1,1,1,28,28,52,0
T3,account:a196e17b-96d1-40b3-9e1c-f510910a3d55,a196e17b-96d1-40b3-9e1c-f510910a3d55,False,3,3.0,1,1,1,1,1,29,29,54,0
T3,account:5fbff587-a77a-4d2a-9ca9-5d0404c70de3,5fbff587-a77a-4d2a-9ca9-5d0404c70de3,False,6,6.0,2,2,2,2,2,66,67,21,0
T3,account:fcf60c14-38b8-4d40-9bfd-42e3d7a843b7,fcf60c14-38b8-4d40-9bfd-42e3d7a843b7,False,7,12.0,2,2,3,2,2,66,69,63,0
T3,account:2ddda806-8cb8-44f8-844e-290634e3edd7,2ddda806-8cb8-44f8-844e-290634e3edd7,False,9,24.0,3,2,4,3,2,88,92,21,0
T3,account:7f775a17-795b-4894-a963-d4a9623d8de9,7f775a17-795b-4894-a963-d4a9623d8de9,False,5,9.0,1,1,3,1,1,66,67,70,0
T3,account:1a445167-bc91-43ee-a173-3803adb8435c,1a445167-bc91-43ee-a173-3803adb8435c,False,3,3.0,1,1,1,1,1,20,20,63,0
T3,account:d799e19f-f53a-4ceb-a138-5e36cd3e59b2,d799e19f-f53a-4ceb-a138-5e36cd3e59b2,False,7,12.0,2,3,2,2,3,48,48,69,0
T3,account:4082d7aa-9233-430e-b2f5-ec563a5898cc,4082d7aa-9233-430e-b2f5-ec563a5898cc,False,6,9.0,1,2,3,1,2,69,70,22,0
T3,account:cabe23cc-ce7b-4782-9106-e334a559ca26,cabe23cc-ce7b-4782-9106-e334a559ca26,False,3,3.0,1,1,1,1,1,28,28,72,0
T3,account:a70df740-5466-4f50-b700-b3264a207ca3,a70df740-5466-4f50-b700-b3264a207ca3,False,9,21.0,2,2,5,2,2,117,118,4,0
T3,account:aae166c6-6a49-4678-b922-046bb1403d46,aae166c6-6a49-4678-b922-046bb1403d46,False,6,15.0,2,1,3,2,1,64,66,72,0
T3,account:045064c1-926b-4dcd-a776-24a831393a0a,045064c1-926b-4dcd-a776-24a831393a0a,False,8,15.0,2,3,3,2,3,74,74,58,0
T3,account:bbfe2786-079c-4782-9ba5-d1b3551a0a6a,bbfe2786-079c-4782-9ba5-d1b3551a0a6a,False,5,9.0,1,2,2,1,2,57,57,54,0
T3,account:b683d5f0-16ea-43dc-9ed4-9890684100fa,b683d5f0-16ea-43dc-9ed4-9890684100fa,False,6,15.0,2,2,2,2,2,70,70,12,0
T3,account:9128a589-fc84-4fe3-beb2-33160b2244b3,9128a589-fc84-4fe3-beb2-33160b2244b3,False,5,9.0,1,2,2,1,2,52,53,78,0
T3,account:8a134b55-2e4e-496f-91d9-d3bf1379a677,8a134b55-2e4e-496f-91d9-d3bf1379a677,False,5,6.0,1,2,2,1,2,47,47,1,0
T3,account:620ef8c0-511e-4cc3-872d-4f03dc6a565f,620ef8c0-511e-4cc3-872d-4f03dc6a565f,False,5,6.0,2,1,2,2,1,57,60,14,0
T3,account:0db235d4-4682-40e6-8890-3076ec07ba14,0db235d4-4682-40e6-8890-3076ec07ba14,False,4,9.0,1,2,1,1,2,31,31,12,0
T3,account:d3304f0f-e97b-4157-aeaf-46cf1fc26908,d3304f0f-e97b-4157-aeaf-46cf1fc26908,False,7,21.0,2,4,1,2,3,48,48,70,0
T3,account:b552f8c3-9886-482b-81a2-5abb3f28caa6,b552f8c3-9886-482b-81a2-5abb3f28caa6,False,7,12.0,2,1,4,2,1,107,112,69,0
T3,account:58013aec-480e-420a-9875-c687b4c00a9d,58013aec-480e-420a-9875-c687b4c00a9d,False,11,18.0,4,4,3,4,4,101,105,69,0
T3,account:2c78f871-53e6-4c3f-b6eb-2e8b6b32d84b,2c78f871-53e6-4c3f-b6eb-2e8b6b32d84b,False,4,6.0,1,1,2,1,1,45,45,63,0
T3,account:afb7503a-8389-47b9-be0c-116f0010bcfe,afb7503a-8389-47b9-be0c-116f0010bcfe,False,6,6.0,2,2,2,2,2,63,63,22,0
T3,account:03225a73-206d-4ce6-a898-06085a55f64d,03225a73-206d-4ce6-a898-06085a55f64d,False,9,18.0,1,3,5,1,3,119,122,69,0
T3,account:54609d1c-5d31-440f-807f-11d17cf61019,54609d1c-5d31-440f-807f-11d17cf61019,False,5,9.0,1,2,2,1,2,64,65,69,0
T3,account:835044cb-1f65-4abb-bf80-17fbb6a0ba36,835044cb-1f65-4abb-bf80-17fbb6a0ba36,False,4,6.0,2,1,1,2,1,45,45,29,0
T3,account:84d2a4f8-8fce-4e03-b6bd-1bac6366178b,84d2a4f8-8fce-4e03-b6bd-1bac6366178b,False,4,6.0,2,1,1,2,1,28,28,37,0
T3,account:f2dd01c9-9a06-4cf9-b479-b0147f119367,f2dd01c9-9a06-4cf9-b479-b0147f119367,False,5,6.0,1,2,2,1,1,48,48,46,0
T3,account:d088a634-21d6-4223-a04a-41b0e601ba24,d088a634-21d6-4223-a04a-41b0e601ba24,False,7,18.0,2,2,3,2,2,90,91,12,0
T3,account:a0854399-3858-4b38-bfaa-ecf952466b4c,a0854399-3858-4b38-bfaa-ecf952466b4c,False,8,18.0,2,3,3,2,3,68,69,14,0
T3,account:7bd95253-fbb4-415b-a5ac-17afd970c773,7bd95253-fbb4-415b-a5ac-17afd970c773,False,4,9.0,1,2,1,1,2,40,40,78,0
T3,account:307d1733-06c9-41ea-a9a8-6c0b714e3e9d,307d1733-06c9-41ea-a9a8-6c0b714e3e9d,False,4,9.0,1,2,1,1,2,23,23,69,0
T3,account:9c8a19e1-16e6-4b79-ad71-ba7337c4ecc1,9c8a19e1-16e6-4b79-ad71-ba7337c4ecc1,False,7,15.0,1,2,4,1,2,100,100,69,0
T3,account:7e8deed8-dbeb-4d2e-af16-b5f5a2d35436,7e8deed8-dbeb-4d2e-af16-b5f5a2d35436,False,6,18.0,2,1,3,2,1,83,85,46,0
T3,account:9969caa3-fcb9-4497-96a2-5292331ec2d5,9969caa3-fcb9-4497-96a2-5292331ec2d5,False,5,9.0,2,1,2,2,1,48,49,70,0
T3,account:60889515-a442-42d1-a1cb-37e18911196d,60889515-a442-42d1-a1cb-37e18911196d,False,4,9.0,2,1,1,2,1,39,39,14,0
T3,account:a7cdeda2-e0e1-44b0-a64d-87e661e30573,a7cdeda2-e0e1-44b0-a64d-87e661e30573,False,4,6.0,1,1,2,1,1,54,55,46,0
T3,account:7bb9f266-492a-4454-bec5-e21431b84e57,7bb9f266-492a-4454-bec5-e21431b84e57,False,8,9.0,2,3,3,2,2,72,73,78,0
T3,account:7cb10096-a918-4857-9a9d-1bcabaf66688,7cb10096-a918-4857-9a9d-1bcabaf66688,False,0,0.0,0,0,0,0,0,0,0,73,56
T3,account:422a7514-083e-4774-9bd5-ba2e21d139c5,422a7514-083e-4774-9bd5-ba2e21d139c5,False,0,0.0,0,0,0,0,0,0,0,74,57
T3,account:7f138361-597b-4871-ad1d-b088f24039fe,7f138361-597b-4871-ad1d-b088f24039fe,False,5,15.0,2,1,2,2,1,58,59,21,0
T3,account:fc8eb865-df08-4e66-b891-ac001b9d1cb2,fc8eb865-df08-4e66-b891-ac001b9d1cb2,False,7,24.0,2,2,3,2,1,82,84,12,0
T3,account:dae45f6c-a08d-4a0a-b7a8-0cdafc3e92db,dae45f6c-a08d-4a0a-b7a8-0cdafc3e92db,False,4,6.0,1,2,1,1,2,34,34,46,0
T3,account:59739592-ed01-490c-9908-8de7592f2f0e,59739592-ed01-490c-9908-8de7592f2f0e,False,4,9.0,1,2,1,1,2,33,33,71,0
T3,account:9afdef9e-2755-41db-9de9-ed76e542afc7,9afdef9e-2755-41db-9de9-ed76e542afc7,False,4,6.0,2,1,1,2,1,40,40,52,0
T3,account:70173c15-a52d-4c7f-abb2-ca6581f973cc,70173c15-a52d-4c7f-abb2-ca6581f973cc,False,4,12.0,1,2,1,1,2,33,33,29,0
T3,account:5c703576-80d0-42af-b954-722985c0099f,5c703576-80d0-42af-b954-722985c0099f,False,5,9.0,2,2,1,2,2,32,32,14,0
T3,account:8ae3800d-4545-4499-9509-4f883b0530ad,8ae3800d-4545-4499-9509-4f883b0530ad,False,4,12.0,2,1,1,2,1,29,29,21,0
T3,account:957d168e-7f09-4ac9-90ad-7b58c12f257a,957d168e-7f09-4ac9-90ad-7b58c12f257a,False,4,9.0,1,1,2,1,1,65,67,69,0
T3,account:73d0783c-4abb-41e4-8573-c9fa79d89b58,73d0783c-4abb-41e4-8573-c9fa79d89b58,False,5,12.0,1,2,2,1,2,51,51,71,0
T3,account:48f719ad-c4e5-460a-9844-eb1c82122cac,48f719ad-c4e5-460a-9844-eb1c82122cac,False,4,9.0,1,1,2,1,1,47,47,1,0
T3,account:cd9e5e0d-2dad-431c-b703-b12155b10bf2,cd9e5e0d-2dad-431c-b703-b12155b10bf2,False,9,18.0,1,3,5,1,3,122,124,4,0
T3,account:3e0fc48d-92b6-48cb-b3f1-e25237231441,3e0fc48d-92b6-48cb-b3f1-e25237231441,False,5,9.0,1,3,1,1,3,34,34,70,0
T3,account:0f15e81a-a71e-46da-a378-4d879ea17259,0f15e81a-a71e-46da-a378-4d879ea17259,False,5,6.0,1,2,2,1,2,59,59,14,0
T3,account:e89e9602-5c84-45db-87ac-b7ad710760ec,e89e9602-5c84-45db-87ac-b7ad710760ec,False,5,6.0,1,2,2,1,2,51,53,54,0
T3,account:75718ba4-2e23-4fad-8f1d-6187186bc716,75718ba4-2e23-4fad-8f1d-6187186bc716,False,9,18.0,1,3,5,1,2,126,132,69,0
T3,account:abca288b-c6b2-4119-862e-517c6de4d65a,abca288b-c6b2-4119-862e-517c6de4d65a,False,5,15.0,1,2,2,1,2,57,58,70,0
T3,account:1afc5c10-7bc9-4d5d-9c86-47016bebbc01,1afc5c10-7bc9-4d5d-9c86-47016bebbc01,False,4,6.0,2,1,1,2,1,23,23,45,0
T3,account:0a768e66-9dbf-43e6-b4c1-4ce69ff1e1cf,0a768e66-9dbf-43e6-b4c1-4ce69ff1e1cf,False,5,9.0,2,2,1,2,2,44,45,45,0
T3,account:6ed70e38-cb75-48ef-9a2a-456f8606996c,6ed70e38-cb75-48ef-9a2a-456f8606996c,False,6,15.0,2,1,3,2,1,82,84,69,0
T3,account:9566e8ce-fd95-4079-9a26-6dcea72ca7af,9566e8ce-fd95-4079-9a26-6dcea72ca7af,False,7,12.0,2,1,4,2,1,87,89,1,0
T3,account:78b58712-440d-4724-b6ce-ac4426802855,78b58712-440d-4724-b6ce-ac4426802855,False,3,3.0,1,1,1,1,1,26,26,1,0
T3,account:8c5f1748-3995-4aa7-bff2-84cdc12f9f22,8c5f1748-3995-4aa7-bff2-84cdc12f9f22,False,5,12.0,1,3,1,1,3,38,38,54,0
T3,account:55395c98-a5f7-4578-9270-758403dc76c2,55395c98-a5f7-4578-9270-758403dc76c2,False,4,15.0,2,1,1,2,1,50,51,69,0
T3,account:38ebbf7f-e1c0-463a-9893-9c4aa5811f50,38ebbf7f-e1c0-463a-9893-9c4aa5811f50,False,7,15.0,3,2,2,3,2,65,66,69,0
T3,account:59020a52-e52e-4769-91df-b0da066d88e1,59020a52-e52e-4769-91df-b0da066d88e1,False,5,6.0,2,1,2,2,1,57,57,54,0
T3,account:d192cdd5-08d3-4718-b36d-5d611bfeb865,d192cdd5-08d3-4718-b36d-5d611bfeb865,False,8,21.0,2,2,4,2,2,86,87,1,0
T3,account:27ae0cd1-04e0-4eb2-aedf-961ce4838107,27ae0cd1-04e0-4eb2-aedf-961ce4838107,False,5,12.0,1,2,2,1,2,41,41,63,0
T3,account:273e27c2-f75e-4b92-9d39-08a38fa8ce10,273e27c2-f75e-4b92-9d39-08a38fa8ce10,False,6,9.0,1,2,3,1,2,66,68,14,0
T3,account:8122d1c3-8051-439e-aee4-cf74455c3749,8122d1c3-8051-439e-aee4-cf74455c3749,False,8,15.0,3,3,2,3,3,66,67,14,0
T3,account:adb00442-ad9e-4e44-9d37-6217b8d84e24,adb00442-ad9e-4e44-9d37-6217b8d84e24,False,5,9.0,1,2,2,1,2,58,58,22,0
T3,account:1a28e168-f889-4e8e-aa71-26d2f314ea8a,1a28e168-f889-4e8e-aa71-26d2f314ea8a,False,4,6.0,1,2,1,1,2,35,35,70,0
T3,account:f41ae425-4066-45e5-872c-cf6600ad74e3,f41ae425-4066-45e5-872c-cf6600ad74e3,False,7,9.0,3,3,1,3,3,46,46,54,0
T3,account:3577b629-cd61-4037-99cd-aaea4788014e,3577b629-cd61-4037-99cd-aaea4788014e,False,5,9.0,2,2,1,2,2,36,36,45,0
T3,account:666dde2d-a015-4b3c-ae8f-f159c25c7274,666dde2d-a015-4b3c-ae8f-f159c25c7274,False,6,9.0,2,2,2,2,1,52,53,46,0
T3,account:0c7e5762-532a-47fd-967b-7a536842ea17,0c7e5762-532a-47fd-967b-7a536842ea17,False,5,15.0,1,1,3,1,1,60,61,12,0
T3,account:84387218-4d31-4544-a47f-70f17f331793,84387218-4d31-4544-a47f-70f17f331793,False,6,9.0,3,1,2,3,1,61,61,46,0
T3,account:025a28ca-278a-4892-ba81-9ad399d679b4,025a28ca-278a-4892-ba81-9ad399d679b4,False,6,21.0,1,3,2,1,3,53,53,21,0
T3,account:387f7eb1-340e-4f82-96e4-e9299e4aa3cc,387f7eb1-340e-4f82-96e4-e9299e4aa3cc,False,6,12.0,2,2,2,2,2,55,55,1,0
T3,account:7a6e8b00-05b1-4edc-9cd7-60ffc6e6c68b,7a6e8b00-05b1-4edc-9cd7-60ffc6e6c68b,False,6,12.0,2,3,1,2,3,47,47,14,0
T3,account:1aae7680-ad13-4867-ae60-700b28bcb72e,1aae7680-ad13-4867-ae60-700b28bcb72e,False,3,6.0,1,1,1,1,1,25,25,63,0
T3,account:dec8bc75-0bde-4e96-a0fc-9c2b06ac47e3,dec8bc75-0bde-4e96-a0fc-9c2b06ac47e3,False,8,15.0,3,3,2,3,2,62,63,29,0
T3,account:cfba9168-0a65-4b04-8062-01d1ab07c6e3,cfba9168-0a65-4b04-8062-01d1ab07c6e3,False,6,9.0,2,2,2,2,2,56,58,71,0
T3,account:56dd5bb7-854d-4fb1-9056-fadccff93be1,56dd5bb7-854d-4fb1-9056-fadccff93be1,False,3,3.0,1,1,1,1,1,34,34,69,0
T3,account:c6e7d9b7-e6ef-448c-a47e-3a1797905790,c6e7d9b7-e6ef-448c-a47e-3a1797905790,False,5,9.0,1,2,2,1,2,48,49,54,0
T3,account:f09b35c0-3329-4e48-bad8-22ae3956e68f,f09b35c0-3329-4e48-bad8-22ae3956e68f,False,5,9.0,1,1,3,1,1,67,67,1,0
T3,account:61b65da1-4e06-40a2-b177-2fe15fa182bb,61b65da1-4e06-40a2-b177-2fe15fa182bb,False,7,18.0,2,1,4,2,1,99,100,70,0
T3,account:5cd2cc45-9208-4e45-8749-03625b462400,5cd2cc45-9208-4e45-8749-03625b462400,False,8,15.0,4,2,2,4,2,83,85,4,0
T3,account:1a46412a-77e6-4330-ae1d-ad4e68588e2f,1a46412a-77e6-4330-ae1d-ad4e68588e2f,False,6,21.0,2,2,2,2,1,66,66,71,0
T3,account:43b27b9c-8618-4d11-af5a-4bba8dfac3bd,43b27b9c-8618-4d11-af5a-4bba8dfac3bd,False,5,9.0,1,3,1,1,3,36,36,29,0
T3,account:260dc21d-b3ec-4f3d-93ea-5b58eb4e7019,260dc21d-b3ec-4f3d-93ea-5b58eb4e7019,False,6,9.0,1,2,3,1,2,68,70,63,0
T3,account:7b216512-4d66-4799-b405-18db211ccdd6,7b216512-4d66-4799-b405-18db211ccdd6,False,3,9.0,1,1,1,1,1,25,25,69,0
T3,account:692db668-4a8e-4bcf-8be7-4234f1840ece,692db668-4a8e-4bcf-8be7-4234f1840ece,False,3,3.0,1,1,1,1,1,32,32,71,0
T3,account:d2c947a5-d0ef-4aaa-9af2-5fcdd4306442,d2c947a5-d0ef-4aaa-9af2-5fcdd4306442,False,6,12.0,2,1,3,2,1,63,64,72,0
T3,account:22c9838c-c0b4-4b47-8807-e01700250ae8,22c9838c-c0b4-4b47-8807-e01700250ae8,False,4,6.0,1,1,2,1,1,53,53,63,0
T3,account:f42cbd70-814b-410c-b7d6-8afc984050c6,f42cbd70-814b-410c-b7d6-8afc984050c6,False,6,15.0,1,3,2,1,3,42,42,1,0
T3,account:aec0d11f-640c-4e0b-bd97-91e02e72264d,aec0d11f-640c-4e0b-bd97-91e02e72264d,False,7,15.0,1,2,4,1,2,91,93,63,0
T3,account:25892a0b-0cef-4484-b7fc-c0526bc36897,25892a0b-0cef-4484-b7fc-c0526bc36897,False,4,6.0,1,1,2,1,1,62,62,45,0
T3,account:9d1c7bb3-f0a8-47c0-9c13-07b708de6cb3,9d1c7bb3-f0a8-47c0-9c13-07b708de6cb3,False,3,3.0,1,1,1,1,1,31,32,29,0
T3,account:32d17113-5bdd-45d3-9dd1-b8e9d743e3e1,32d17113-5bdd-45d3-9dd1-b8e9d743e3e1,False,0,0.0,0,0,0,0,0,0,0,75,58
T3,account:15a56589-448e-41b8-bb76-3f91a29f75af,15a56589-448e-41b8-bb76-3f91a29f75af,False,6,9.0,1,3,2,1,2,50,51,70,0
T3,account:5536d9ea-a875-4aa9-9fda-74341071aa6c,5536d9ea-a875-4aa9-9fda-74341071aa6c,False,3,3.0,1,1,1,1,1,34,34,37,0
T3,account:bf45fa7a-6734-476f-b9ff-8318043af10a,bf45fa7a-6734-476f-b9ff-8318043af10a,False,4,12.0,1,1,2,1,1,39,39,21,0
T3,account:4ce6d26c-86ca-4d64-bf61-e024ffe922e8,4ce6d26c-86ca-4d64-bf61-e024ffe922e8,False,6,12.0,2,2,2,2,2,67,68,14,0
T3,account:e9a3e35b-5a68-43f0-a765-e2ea116ad834,e9a3e35b-5a68-43f0-a765-e2ea116ad834,False,5,6.0,1,2,2,1,2,44,44,63,0
T3,account:d0092eb6-6f0f-4de5-b011-2486ccbd6825,d0092eb6-6f0f-4de5-b011-2486ccbd6825,True,10,24.0,2,5,3,2,5,95,113,69,0
T3,account:893244fa-dc40-4fdc-92ed-4eaef66c9aac,893244fa-dc40-4fdc-92ed-4eaef66c9aac,False,3,3.0,1,1,1,1,1,32,32,52,0
T3,account:47a1f648-76b3-4933-b35c-3cd113be2464,47a1f648-76b3-4933-b35c-3cd113be2464,False,3,6.0,1,1,1,1,1,22,22,12,0
T3,account:c5e16c72-8bee-44b2-ba7a-e659a9485b6f,c5e16c72-8bee-44b2-ba7a-e659a9485b6f,False,5,15.0,2,2,1,2,2,36,36,37,0
T3,account:0520312d-5006-467d-9077-06f5af50ee59,0520312d-5006-467d-9077-06f5af50ee59,False,5,12.0,1,2,2,1,2,48,49,12,0
T3,account:8545b939-409e-4fc4-ae3f-2e97db1c47b5,8545b939-409e-4fc4-ae3f-2e97db1c47b5,False,6,9.0,1,3,2,1,3,58,58,58,0
T3,account:22183b30-63b0-4a7e-9f18-1a817d5686eb,22183b30-63b0-4a7e-9f18-1a817d5686eb,False,6,12.0,2,1,3,2,1,74,75,14,0
T3,account:7fa0d72d-6f70-44ec-884d-b5917714f14c,7fa0d72d-6f70-44ec-884d-b5917714f14c,False,4,6.0,1,1,2,1,1,33,33,70,0
T3,account:a353c211-8bc5-4c2e-8d6e-7bac8ecbc6da,a353c211-8bc5-4c2e-8d6e-7bac8ecbc6da,False,4,6.0,2,1,1,2,0,34,34,70,0
T3,account:2458c5f0-3f69-4ad4-a682-aa88049425c4,2458c5f0-3f69-4ad4-a682-aa88049425c4,False,3,12.0,1,1,1,1,1,33,33,69,0
T3,account:7e7c1975-c5ab-4f12-9736-80457aa2bff6,7e7c1975-c5ab-4f12-9736-80457aa2bff6,False,5,12.0,2,1,2,2,1,50,50,22,0
T3,account:a72216f4-b1d0-4aae-9497-6da0d486b014,a72216f4-b1d0-4aae-9497-6da0d486b014,False,5,9.0,1,2,2,1,2,57,57,70,0
T3,account:1922c7d3-9fb7-43e7-afac-8be8d80adbc6,1922c7d3-9fb7-43e7-afac-8be8d80adbc6,False,5,12.0,1,1,3,1,0,71,71,4,0
T3,account:3dcc2033-b639-4e76-9f2e-f77d33a03771,3dcc2033-b639-4e76-9f2e-f77d33a03771,False,5,12.0,1,1,3,1,1,59,60,69,0
T3,account:dfe7beff-78fe-4cc6-8fd4-2981db3f9c42,dfe7beff-78fe-4cc6-8fd4-2981db3f9c42,False,5,9.0,1,2,2,1,2,46,48,54,0
T3,account:d92e4ca0-5833-4b9d-ac91-64866e85770f,d92e4ca0-5833-4b9d-ac91-64866e85770f,False,3,3.0,1,1,1,1,1,31,31,14,0
T3,account:860bdbbb-678b-4fa0-83b4-840a23bcddd1,860bdbbb-678b-4fa0-83b4-840a23bcddd1,False,3,6.0,1,1,1,1,1,28,28,4,0
T3,account:59db25ec-71ed-4371-95ba-9fad2dd2f7c5,59db25ec-71ed-4371-95ba-9fad2dd2f7c5,False,4,6.0,2,1,1,2,0,36,36,22,0
T3,account:280d07c2-e03f-4dbd-90a9-1ca243e64528,280d07c2-e03f-4dbd-90a9-1ca243e64528,False,8,12.0,3,4,1,3,4,49,50,21,0
T3,account:3e00d88a-3b6b-4eef-9e42-8bdd9cb43141,3e00d88a-3b6b-4eef-9e42-8bdd9cb43141,False,5,6.0,2,1,2,2,1,44,44,46,0
T3,account:29268953-2c3b-46cd-8708-a44e88887589,29268953-2c3b-46cd-8708-a44e88887589,False,4,9.0,2,1,1,2,1,28,28,46,0
T3,account:99c06359-329b-4f09-8a1b-8b149d3e8074,99c06359-329b-4f09-8a1b-8b149d3e8074,False,5,6.0,2,1,2,2,1,52,52,72,0
T3,account:1ea345ba-cb81-4225-8f2d-66e2eaab4962,1ea345ba-cb81-4225-8f2d-66e2eaab4962,False,5,12.0,1,2,2,1,1,40,41,71,0
T3,account:10e7eeb1-ea44-46c4-bb9f-bc7cf3639cd0,10e7eeb1-ea44-46c4-bb9f-bc7cf3639cd0,False,0,0.0,0,0,0,0,0,0,0,76,59
T3,account:82e82723-8ecd-4e0d-bae2-de5ff52dedfc,82e82723-8ecd-4e0d-bae2-de5ff52dedfc,False,5,6.0,1,2,2,1,2,51,52,12,0
T3,account:e52ef825-14bf-4d42-acdb-6690f7ac987a,e52ef825-14bf-4d42-acdb-6690f7ac987a,False,5,15.0,2,1,2,2,1,55,55,22,0
T3,account:36a4b505-ec0f-4df6-8431-7bf6dff97fdb,36a4b505-ec0f-4df6-8431-7bf6dff97fdb,False,4,6.0,2,1,1,2,1,30,30,12,0
T3,account:86954da4-d8f4-404a-9f9b-bf7302ddfebb,86954da4-d8f4-404a-9f9b-bf7302ddfebb,False,6,15.0,1,2,3,1,2,70,70,14,0
T3,account:b35cf8b8-c560-460e-8f58-47687af02105,b35cf8b8-c560-460e-8f58-47687af02105,False,4,6.0,2,1,1,2,1,40,40,29,0
T3,account:54a638f6-0bb8-42f6-bf53-91afcddfd5ea,54a638f6-0bb8-42f6-bf53-91afcddfd5ea,False,5,18.0,1,2,2,1,2,46,46,14,0
T3,account:1ac872ed-009e-4a26-9c37-9fcaf0fecf4b,1ac872ed-009e-4a26-9c37-9fcaf0fecf4b,False,8,12.0,3,3,2,3,2,63,65,12,0
T3,account:606ee340-6e0c-49cd-a3d4-84e311fd4686,606ee340-6e0c-49cd-a3d4-84e311fd4686,False,6,9.0,2,2,2,2,2,57,59,63,0
T3,account:7e70efd7-dfb3-4a98-a60e-6e57bd455d1b,7e70efd7-dfb3-4a98-a60e-6e57bd455d1b,False,5,9.0,1,2,2,1,2,43,44,58,0
T3,account:f4e70ac2-32bf-426c-8992-7b4de36f6f70,f4e70ac2-32bf-426c-8992-7b4de36f6f70,False,3,3.0,1,1,1,1,1,29,30,70,0
T3,account:d097927f-78bd-4673-b52f-410c091c1d44,d097927f-78bd-4673-b52f-410c091c1d44,False,7,15.0,2,2,3,2,2,95,95,37,0
T3,account:3795933d-2537-45c4-80a0-2d35768147cb,3795933d-2537-45c4-80a0-2d35768147cb,False,6,12.0,1,2,3,1,2,71,72,29,0
T3,account:36dbf9ab-6984-4e94-93b6-f89929ab757c,36dbf9ab-6984-4e94-93b6-f89929ab757c,False,5,15.0,1,2,2,1,2,50,51,12,0
T3,account:0d6f5d72-9963-4fe9-a0a4-e82c518cb4b1,0d6f5d72-9963-4fe9-a0a4-e82c518cb4b1,False,4,6.0,1,1,2,1,0,37,37,14,0
T3,account:7f9ab409-b4c1-40fa-a835-d88e473561f8,7f9ab409-b4c1-40fa-a835-d88e473561f8,False,4,9.0,1,2,1,1,2,30,30,12,0
T3,account:913dd1bb-5be5-41f3-8997-7a404e956cd5,913dd1bb-5be5-41f3-8997-7a404e956cd5,False,7,18.0,2,1,4,2,1,82,83,1,0
T3,account:75fc0917-f304-4c1c-a5c1-5622f71e651a,75fc0917-f304-4c1c-a5c1-5622f71e651a,False,8,12.0,2,3,3,2,3,68,69,46,0
